player_id,age_at_debut,g_batting,ab,h_batting,hr_batting,rbi,BA,OBP,SLG,OPS_consistency,w,l,ERA,WHIP,so_pitching,sv,ERA_consistency,pos,awards_count,HR_per_AB,SO_per_IP,peak_performance,weight,height,bats,throws,age_at_retirement,career_length,reached_3000_hits,reached_500_HR,reached_300_wins
johnsol01,26,4.0,5.0,1.0,0.0,1.0,0.2,0.2,0.2,,1.0,0.0,3.5,1.9444444444444444,8.0,1.0,,P,0.0,0.0,0.4444444444444444,3.5,,,L,L,26,0.01642710472279261,False,False,False
johnsot01,28,71.0,209.0,49.0,3.0,36.0,0.23444976076555024,0.36254980079681276,0.37799043062200954,,,,,,,,,2B,0.0,0.014354066985645933,,0.7405402314188223,185.0,69.0,B,R,28,0.44353182751540043,False,False,False
johnspa01,24,66.0,199.0,55.0,1.0,15.0,0.27638190954773867,0.32075471698113206,0.3417085427135678,,,,,,,,,OF,0.0,0.005025125628140704,,0.6624632596946999,160.0,68.0,R,R,25,1.051334702258727,False,False,False
johnspe01,27,74.0,189.0,37.0,0.0,22.0,0.19576719576719576,0.24752475247524752,0.2328042328042328,,,,,,,,,3B,0.0,0.0,,0.4803289852794803,165.0,70.0,R,R,30,3.0198494182067077,False,False,False
johnsra01,26,72.0,144.0,18.0,0.0,10.0,0.125,0.16,0.1388888888888889,,22.0,30.0,2.92,1.2266666666666666,169.0,2.0,0.805905471781667,P,0.0,0.0,0.37555555555555553,2.92,185.0,73.0,R,R,30,4.238193018480493,False,False,False
johnsra02,24,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,3.6,1.7,0.0,0.0,,P,0.0,0.0,0.0,3.6,177.0,75.0,R,R,24,0.06844626967830253,False,False,False
johnsra03,22,101.0,254.0,62.0,10.0,36.0,0.2440944881889764,0.32094594594594594,0.4015748031496063,0.18634149257746122,,,,,,,,DH,0.0,0.03937007874015748,,0.7225207490955523,195.0,74.0,L,L,24,2.245037645448323,False,False,False
johnsra04,26,204.0,484.0,129.0,6.0,53.0,0.2665289256198347,0.3358208955223881,0.34710743801652894,0.03565658694282147,,,,,,,,3B,0.0,0.012396694214876033,,0.682928333538917,190.0,73.0,R,R,28,2.428473648186174,False,False,False
johnsra05,25,619.0,625.0,78.0,1.0,40.0,0.1248,0.15301391035548687,0.152,0.11667970562627264,303.0,166.0,3.292842173142028,1.1711268740931808,4875.0,2.0,0.9452344500657837,P,13.0,0.0016,1.1788650652909882,3.292842173142028,225.0,82.0,R,L,46,21.05133470225873,False,False,True
johnsre01,27,14.0,7.0,0.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,,CF,0.0,0.0,,0.3,202.0,73.0,B,R,27,0.07118412046543464,False,False,False
johnsre02,27,1320.0,3630.0,1014.0,65.0,408.0,0.2793388429752066,0.33501386438114444,0.4049586776859504,0.09397166943752816,,,,,,,,LF,0.0,0.01790633608815427,,0.7399725420670948,180.0,70.0,R,R,39,12.462696783025326,False,False,False
johnsro01,23,10.0,15.0,1.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,,1.0,5.0,3.42,1.62,12.0,0.0,,P,0.0,0.0,0.24,3.42,185.0,72.0,R,R,23,0.07118412046543464,False,False,False
johnsro02,26,1155.0,4359.0,1292.0,58.0,556.0,0.2963982564808442,0.36893004115226335,0.43748566184904797,,,,,,,,,OF,0.0,0.013305804083505391,,0.8064157030013113,175.0,69.0,L,R,35,9.023956194387406,False,False,False
johnsro03,26,22.0,46.0,12.0,0.0,2.0,0.2608695652173913,0.3584905660377358,0.30434782608695654,0.23786310455451,,,,,,,,1B,0.0,0.0,,0.6628383921246923,215.0,75.0,R,R,28,1.7768651608487338,False,False,False
johnsro04,23,36.0,70.0,12.0,1.0,4.0,0.17142857142857143,0.25316455696202533,0.2714285714285714,0.3260734150746686,,,,,,,,OF,0.0,0.014285714285714285,,0.5245931283905967,205.0,76.0,L,L,26,2.7816563997262147,False,False,False
johnsro05,28,11.0,31.0,8.0,0.0,2.0,0.25806451612903225,0.25806451612903225,0.3225806451612903,,,,,,,,,2B,0.0,0.0,,0.5806451612903225,160.0,70.0,B,R,28,0.08761122518822724,False,False,False
johnsro06,27,8.0,3.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,CF,0.0,0.0,,0.6666666666666666,160.0,70.0,R,R,27,0.04106776180698152,False,False,False
johnsro07,25,265.0,736.0,147.0,8.0,64.0,0.19972826086956522,0.27527405602923266,0.29483695652173914,0.10080571567797045,0.0,0.0,0.0,0.0,2.0,0.0,0.0,C,0.0,0.010869565217391304,1.5,0.5701110125509719,220.0,73.0,R,R,31,6.028747433264887,False,False,False
johnsru01,24,364.0,836.0,221.0,14.0,97.0,0.26435406698564595,0.3480546792849632,0.37440191387559807,0.11037106234478,,,,,,,,2B,0.0,0.01674641148325359,,0.7224565931605613,185.0,70.0,R,R,32,8.268309377138946,False,False,False
johnssi01,22,492.0,709.0,87.0,0.0,20.0,0.1227080394922426,0.1467764060356653,0.1311706629055007,,101.0,165.0,4.0870835768556395,1.401373465809468,840.0,15.0,1.6074971588796112,P,0.0,0.0,0.3682057276446522,4.0870835768556395,185.0,71.0,R,R,41,19.0362765229295,False,False,False
johnssp01,33,331.0,1324.0,400.0,4.0,238.0,0.3021148036253776,0.3684210526315789,0.3919939577039275,,,,,,,,,OF,0.0,0.0030211480362537764,,0.7604150103355064,175.0,69.0,L,L,35,2.305270362765229,False,False,False
johnsst01,23,8.0,9.0,1.0,1.0,1.0,0.1111111111111111,0.2727272727272727,0.4444444444444444,0.30641293851417056,,,,,,,,OF,0.0,0.1111111111111111,,0.7171717171717171,180.0,70.0,L,L,24,0.7337440109514032,False,False,False
johnsst02,25,27.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,4.247191011235955,1.3651685393258426,69.0,0.0,4.0809948725174605,P,0.0,,1.1629213483146066,4.247191011235955,220.0,73.0,R,R,28,3.2087611225188226,False,False,False
johnssy01,22,542.0,702.0,127.0,4.0,53.0,0.18091168091168092,0.20907840440165062,0.2378917378917379,,112.0,117.0,4.060181622287209,1.2827458827150993,920.0,43.0,0.7318852186672165,P,0.0,0.005698005698005698,0.4248114514391258,4.060181622287209,180.0,71.0,R,R,40,18.425735797399042,False,False,False
johnsti01,24,516.0,1269.0,283.0,0.0,84.0,0.22301024428684002,0.27445255474452557,0.2647754137115839,0.13084004364720456,,,,,,,,SS,0.0,0.0,,0.5392279684561094,170.0,73.0,L,R,30,6.4284736481861735,False,False,False
johnsto01,22,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OF,0.0,0.0,,0.0,170.0,71.0,,,22,0.0,False,False,False
johnsto02,23,129.0,0.0,0.0,0.0,0.0,,,,,23.0,14.0,3.3914634146341465,1.3719512195121952,166.0,22.0,2.0524159269373996,P,0.0,,0.6073170731707318,3.3914634146341465,185.0,73.0,R,R,27,4.046543463381246,False,False,False
johnsto03,25,72.0,99.0,23.0,3.0,14.0,0.23232323232323232,0.3063063063063063,0.36363636363636365,0.4783137892775792,,,,,,,,LF,0.0,0.030303030303030304,,0.6699426699426699,195.0,75.0,R,R,26,1.0157426420260096,False,False,False
johnsty01,24,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,5.0,4.324675324675325,1.4155844155844155,65.0,0.0,2.6336110746582535,P,0.0,0.0,0.8441558441558441,4.324675324675325,180.0,74.0,B,L,26,2.0643394934976045,False,False,False
johnsvi01,24,42.0,42.0,5.0,0.0,3.0,0.11904761904761904,0.11904761904761904,0.14285714285714285,,6.0,8.0,5.058047493403694,1.74934036939314,31.0,2.0,2.614014336909582,P,0.0,0.0,0.2453825857519789,5.058047493403694,160.0,72.0,R,L,26,2.105407255304586,False,False,False
johnswa01,20,933.0,2324.0,547.0,24.0,255.0,0.23537005163511188,0.2738046587658357,0.3420826161790017,,417.0,279.0,2.1668169522091976,1.0610910730387737,3509.0,34.0,1.0230567347847548,P,33.0,0.010327022375215147,0.593270964833183,2.1668169522091976,200.0,73.0,R,R,40,20.161533196440793,False,False,True
johnswa02,20,8.0,4.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,,0.0,2.0,5.926829268292683,1.5,18.0,0.0,2.614160116907136,P,0.0,0.0,0.6585365853658537,5.926829268292683,180.0,72.0,R,R,25,5.026694045174538,False,False,False
johnswa03,25,428.0,569.0,145.0,5.0,59.0,0.2548330404217926,0.31629392971246006,0.3321616871704745,0.09291271484753476,,,,,,,,1B,0.0,0.008787346221441126,,0.6484556168829345,173.0,72.0,B,R,34,8.900752908966462,False,False,False
johnsyo01,24,6.0,14.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,,1.0,2.0,4.354838709677419,1.7096774193548387,8.0,0.0,3.291703981385652,P,0.0,0.0,0.25806451612903225,4.354838709677419,,,,R,26,2.3819301848049284,False,False,False
johnto01,20,761.0,900.0,141.0,5.0,54.0,0.15666666666666668,0.18676627534685167,0.18777777777777777,0.11784902495300796,288.0,231.0,3.341801712546883,1.2827117684523388,2245.0,4.0,0.9291803872705948,P,3.0,0.005555555555555556,0.47661170476257875,3.341801712546883,180.0,75.0,R,L,46,25.71663244353183,False,False,False
joinero01,28,52.0,22.0,5.0,0.0,1.0,0.22727272727272727,0.2608695652173913,0.22727272727272727,,3.0,3.0,5.280442804428045,1.7712177121771218,34.0,1.0,2.415949592416259,P,0.0,0.0,0.3763837638376384,5.280442804428045,170.0,72.0,L,L,34,6.379192334017796,False,False,False
jokiser01,25,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8837209302325582,1.5348837209302324,10.0,0.0,,P,0.0,0.0,0.6976744186046512,1.8837209302325582,205.0,74.0,R,L,25,0.05201916495550993,False,False,False
jokst01,28,12.0,19.0,3.0,1.0,4.0,0.15789473684210525,0.22727272727272727,0.3157894736842105,0.8022942325001212,,,,,,,,3B,0.0,0.05263157894736842,,0.5430622009569378,190.0,72.0,R,R,29,1.0677618069815196,False,False,False
jollesm01,28,473.0,1710.0,521.0,46.0,313.0,0.30467836257309944,0.3427307904919845,0.47485380116959064,,,,,,,,,OF,0.0,0.026900584795321637,,0.8175845916615752,210.0,75.0,L,R,31,3.457905544147844,False,False,False
jollyda01,29,160.0,48.0,14.0,1.0,7.0,0.2916666666666667,0.3333333333333333,0.3958333333333333,0.4218793397536324,16.0,14.0,3.7688787185354693,1.5549199084668193,155.0,19.0,1.293656619552973,P,0.0,0.020833333333333332,0.5320366132723112,3.7688787185354693,160.0,72.0,R,R,33,4.350444900752909,False,False,False
jones01,26,3.0,11.0,4.0,0.0,2.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,,,,,,,,,OF,0.0,0.0,,0.7272727272727273,,,,,27,1.4182067077344285,False,False,False
jonesad01,21,1242.0,4728.0,1316.0,196.0,659.0,0.27834179357022,0.3186487554326353,0.46256345177664976,0.08284928735080536,,,,,,,,CF,5.0,0.04145516074450085,,0.7812122072092851,215.0,74.0,R,R,30,9.204654346338124,False,False,False
jonesal01,20,26.0,79.0,13.0,0.0,5.0,0.16455696202531644,0.2413793103448276,0.17721518987341772,,7.0,15.0,3.7287853577371046,1.3777038269550748,65.0,0.0,4.836183523340038,P,0.0,0.0,0.324459234608985,3.7287853577371046,170.0,69.0,L,L,34,13.634496919917865,False,False,False
jonesal02,24,27.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,3.7674418604651163,1.569767441860465,19.0,5.0,1.5514939681926212,P,0.0,,0.6627906976744186,3.7674418604651163,210.0,76.0,R,R,26,2.1519507186858315,False,False,False
jonesan01,19,2196.0,7599.0,1933.0,434.0,1289.0,0.25437557573364916,0.3373758373758374,0.4855902092380576,0.10212579396172611,,,,,,,,OF,15.0,0.05711277799710488,,0.822966046613895,225.0,73.0,R,R,35,16.134154688569474,False,False,False
jonesar01,26,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,18.0,3.0,0.0,0.0,,P,0.0,,0.0,18.0,165.0,72.0,R,R,26,0.0,False,False,False
jonesba01,23,348.0,16.0,1.0,0.0,1.0,0.0625,0.11764705882352941,0.0625,0.20207259421636903,33.0,33.0,3.6581986143187066,1.4064665127020786,250.0,23.0,2.404817468454636,P,0.0,0.0,0.5773672055427251,3.6581986143187066,225.0,76.0,R,R,30,6.844626967830253,False,False,False
jonesbi02,24,27.0,53.0,12.0,0.0,5.0,0.22641509433962265,0.39705882352941174,0.3018867924528302,,,,,,,,,OF,0.0,0.0,,0.6989456159822419,157.0,66.0,L,R,25,0.9691991786447639,False,False,False
jonesbi03,25,10.0,37.0,4.0,0.0,2.0,0.10810810810810811,0.10810810810810811,0.13513513513513514,,,,,,,,,SS,0.0,0.0,,0.24324324324324326,154.0,69.0,R,R,25,0.03285420944558522,False,False,False
jonesbo01,28,853.0,2990.0,791.0,7.0,316.0,0.2645484949832776,0.31409856519026824,0.33712374581939797,,,,,,,,,3B,0.0,0.0023411371237458192,,0.6512223110096662,170.0,72.0,L,R,36,8.454483230663929,False,False,False
jonesbo02,25,314.0,603.0,133.0,20.0,86.0,0.22056384742951907,0.2818590704647676,0.3482587064676617,0.25954514559553676,,,,,,,,LF,0.0,0.03316749585406302,,0.6301177769324293,195.0,74.0,L,L,37,11.759069130732374,False,False,False
jonesbo03,23,245.0,442.0,59.0,1.0,16.0,0.1334841628959276,0.16375545851528384,0.1583710407239819,0.19159147513439817,89.0,83.0,4.355794556628622,1.3505267778753292,887.0,0.0,0.8505328572165661,P,0.0,0.0022624434389140274,0.5840649692712906,4.355794556628622,210.0,76.0,R,R,32,9.051334702258726,False,False,False
jonesbo04,25,100.0,81.0,14.0,0.0,8.0,0.1728395061728395,0.20930232558139536,0.19753086419753085,0.3742069804233091,14.0,21.0,5.765913757700205,1.7279260780287473,229.0,0.0,1.4205989064790225,P,0.0,0.0,0.7053388090349075,5.765913757700205,185.0,72.0,R,L,32,6.899383983572895,False,False,False
jonesbr01,25,3.0,2.0,1.0,0.0,0.0,0.5,0.5,0.5,,0.0,0.0,9.0,1.5,1.0,0.0,,P,0.0,0.0,0.125,9.0,154.0,69.0,R,R,25,0.024640657084188913,False,False,False
jonesbr02,24,51.0,148.0,38.0,1.0,22.0,0.25675675675675674,0.3128834355828221,0.36486486486486486,0.2007433463337873,,,,,,,,LF,0.0,0.006756756756756757,,0.677748300447687,215.0,73.0,L,R,26,1.6317590691307324,False,False,False
jonesbu01,22,8.0,18.0,4.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.3888888888888889,,2.0,4.0,7.992000000000001,1.8960000000000001,10.0,0.0,7.5294538938555915,P,0.0,0.0,0.24000000000000002,7.992000000000001,,,R,R,23,0.7446954140999316,False,False,False
jonesca01,28,65.0,0.0,0.0,0.0,0.0,,,,,5.0,7.0,4.333333333333333,1.4722222222222223,91.0,2.0,2.239203554562821,P,0.0,,0.8425925925925926,4.333333333333333,185.0,75.0,R,R,29,1.3004791238877482,False,False,False
jonesch01,23,894.0,3738.0,1114.0,56.0,552.0,0.2980203317281969,0.3454726864554752,0.4435527019796683,,0.0,0.0,3.0,2.0,0.0,0.0,,OF,0.0,0.0149812734082397,0.0,3.0,202.0,71.0,R,R,36,12.980150581793293,False,False,False
jonesch02,23,25.0,90.0,16.0,0.0,0.0,0.17777777777777778,0.22105263157894736,0.18888888888888888,,,,,,,,,2B,0.0,0.0,,0.4099415204678363,,,,,23,0.2464065708418891,False,False,False
jonesch03,25,483.0,1799.0,420.0,5.0,144.0,0.23346303501945526,0.2761154855643045,0.30405780989438574,,,,,,,,,OF,0.0,0.0027793218454697055,,0.5801732954586902,165.0,73.0,R,R,32,7.285420944558521,False,False,False
jonesch04,28,34.0,26.0,5.0,0.0,1.0,0.19230769230769232,0.27586206896551724,0.19230769230769232,0.34345186514775167,,,,,,,,CF,0.0,0.0,,0.46816976127320953,183.0,72.0,L,L,29,1.0130047912388775,False,False,False
jonesch05,26,548.0,1021.0,257.0,30.0,131.0,0.2517140058765916,0.30324909747292417,0.40352595494613125,0.10245380160809171,,,,,,,,OF,0.0,0.029382957884427033,,0.7067750524190555,200.0,74.0,R,R,35,9.273100616016427,False,False,False
jonesch06,21,2499.0,8984.0,2726.0,468.0,1623.0,0.30342831700801426,0.40109320516445196,0.5292742653606411,0.2093575276235946,,,,,,,,3B,6.0,0.05209260908281389,,0.930367470525093,210.0,76.0,B,R,40,19.06091718001369,False,False,False
jonescl01,21,1213.0,4263.0,1196.0,93.0,524.0,0.28055360075064506,0.3392857142857143,0.40441003987802016,0.1849235570954975,,,,,,,,LF,1.0,0.021815622800844477,,0.7436957541637345,185.0,72.0,R,L,34,12.629705681040383,False,False,False
jonescl02,26,58.0,137.0,34.0,2.0,16.0,0.24817518248175183,0.3184713375796178,0.34306569343065696,0.11446194736854132,,,,,,,,1B,0.0,0.014598540145985401,,0.6615370310102748,185.0,74.0,L,L,27,1.434633812457221,False,False,False
jonesco01,24,70.0,201.0,32.0,0.0,8.0,0.15920398009950248,0.22477064220183487,0.208955223880597,,25.0,34.0,3.6250791640278655,1.4686510449651677,147.0,0.0,0.6117352010759939,P,0.0,0.0,0.27929069031032294,3.6250791640278655,160.0,71.0,L,L,27,2.9897330595482545,False,False,False
jonesco02,21,26.0,65.0,17.0,0.0,4.0,0.26153846153846155,0.2727272727272727,0.36923076923076925,,,,,,,,,SS,0.0,0.0,,0.641958041958042,155.0,67.0,B,R,22,0.7145790554414785,False,False,False
jonesda01,21,1090.0,3774.0,1020.0,9.0,289.0,0.2702702702702703,0.35563874590547495,0.3245892951775305,,,,,,,,,OF,0.0,0.0023847376788553257,,0.6802280410830055,165.0,70.0,L,R,38,16.9637234770705,False,False,False
jonesda02,23,2.0,3.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.0,1.0,7.56,2.28,2.0,0.0,,P,0.0,0.0,0.24,7.56,172.0,73.0,R,R,23,0.04380561259411362,False,False,False
jonesda03,21,907.0,2329.0,548.0,41.0,237.0,0.23529411764705882,0.2950432730133753,0.34349506225848003,0.15328932510153284,,,,,,,,2B,0.0,0.017604121940747102,,0.6385383352718553,180.0,73.0,L,R,29,8.465434633812457,False,False,False
jonesda04,28,18.0,47.0,12.0,0.0,6.0,0.2553191489361702,0.2857142857142857,0.40425531914893614,,,,,,,,,DH,0.0,0.0,,0.6899696048632218,175.0,70.0,R,R,28,0.09582477754962354,False,False,False
jonesda05,26,34.0,58.0,10.0,1.0,7.0,0.1724137931034483,0.26865671641791045,0.29310344827586204,,,,,,,,,CF,0.0,0.017241379310344827,,0.5617601646937724,180.0,72.0,R,R,26,0.216290212183436,False,False,False
jonesde01,23,47.0,42.0,5.0,0.0,3.0,0.11904761904761904,0.2127659574468085,0.11904761904761904,,7.0,5.0,2.980132450331126,1.3576158940397351,45.0,0.0,0.2644033372743689,P,0.0,0.0,0.2980132450331126,2.980132450331126,174.0,73.0,R,R,25,1.9329226557152634,False,False,False
jonesde02,28,40.0,49.0,14.0,1.0,10.0,0.2857142857142857,0.3684210526315789,0.42857142857142855,0.014515677209843423,,,,,,,,1B,0.0,0.02040816326530612,,0.7969924812030075,185.0,70.0,L,R,32,4.0629705681040384,False,False,False
jonesdi01,24,7.0,10.0,2.0,0.0,0.0,0.2,0.2,0.2,,2.0,1.0,6.657534246575342,1.808219178082192,4.0,0.0,12.243048839972792,P,0.0,0.0,0.16438356164383564,6.657534246575342,184.0,72.0,L,R,25,0.6269678302532512,False,False,False
jonesdo01,25,846.0,7.0,1.0,0.0,0.0,0.14285714285714285,0.25,0.14285714285714285,1.4142135623730951,69.0,79.0,3.3022156573116694,1.2425406203840474,909.0,303.0,2.053876682171074,P,1.0,0.0,0.8056129985228951,3.3022156573116694,195.0,75.0,R,R,43,18.47501711156742,False,False,False
jonesea01,26,10.0,10.0,2.0,1.0,3.0,0.2,0.2,0.6,,0.0,0.0,2.5411764705882356,1.2705882352941178,13.0,1.0,,P,0.0,0.1,0.45882352941176474,2.5411764705882356,190.0,70.0,L,L,26,0.1806981519507187,False,False,False
jonesel01,25,6.0,8.0,1.0,0.0,0.0,0.125,0.125,0.125,,1.0,2.0,4.153846153846154,1.4230769230769231,11.0,1.0,1.6705397705532183,P,0.0,0.0,0.4230769230769231,4.153846153846154,,71.0,R,R,27,2.0314852840520192,False,False,False
jonesfi01,25,1788.0,6747.0,1920.0,21.0,631.0,0.28457092040907067,0.3681937172774869,0.34667259522750854,,,,,,,,,OF,0.0,0.0031124944419742106,,0.7148663125049954,180.0,71.0,L,R,44,19.367556468172484,False,False,False
jonesfr01,26,2.0,8.0,1.0,0.0,0.0,0.125,0.125,0.125,,,,,,,,,OF,0.0,0.0,,0.25,155.0,68.0,L,,26,0.013689253935660506,False,False,False
jonesga01,25,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.875,1.875,12.0,0.0,6.363961030678928,P,0.0,0.0,0.75,7.875,191.0,72.0,L,L,26,0.7775496235455168,False,False,False
jonesga02,26,911.0,2924.0,734.0,122.0,400.0,0.25102599179206564,0.3117446544778432,0.44528043775649795,0.1098348149774316,0.0,0.0,0.0,1.5,0.0,0.0,,1B,0.0,0.041723666210670314,0.0,0.7570250922343411,235.0,77.0,L,L,34,8.205338809034908,False,False,False
jonesgo01,24,171.0,67.0,8.0,0.0,4.0,0.11940298507462686,0.14285714285714285,0.13432835820895522,0.37910330843732826,15.0,18.0,4.159330985915493,1.386443661971831,232.0,12.0,2.007634911921305,P,0.0,0.0,0.6126760563380281,4.159330985915493,185.0,72.0,R,R,35,11.099247091033538,False,False,False
jonesgr01,27,38.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,5.475524475524476,1.6153846153846154,40.0,0.0,0.7887446309959386,P,0.0,,0.8391608391608392,5.475524475524476,190.0,74.0,R,R,31,4.05201916495551,False,False,False
jonesha01,25,17.0,51.0,11.0,2.0,5.0,0.21568627450980393,0.25925925925925924,0.35294117647058826,0.1194075788057524,,,,,,,,1B,0.0,0.0392156862745098,,0.6122004357298475,194.0,74.0,R,R,26,1.431895961670089,False,False,False
joneshe01,27,34.0,127.0,28.0,0.0,3.0,0.2204724409448819,0.3076923076923077,0.25984251968503935,,,,,,,,,2B,0.0,0.0,,0.5675348273773471,149.0,66.0,B,,27,0.15058179329226556,False,False,False
jonesho01,24,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,OF,0.0,0.0,,0.0,165.0,71.0,L,L,24,0.03285420944558522,False,False,False
joneshu01,25,14.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,8.162790697674419,1.6744186046511627,12.0,0.0,6.5314336893810045,P,0.0,,0.8372093023255813,8.162790697674419,250.0,76.0,L,L,26,1.0431211498973305,False,False,False
jonesja01,24,71.0,279.0,71.0,2.0,0.0,0.25448028673835127,0.2852233676975945,0.3010752688172043,,,,,,,,,SS,0.0,0.007168458781362007,,0.5862986365147989,,,R,R,25,1.0403832991101984,False,False,False
jonesja02,23,19.0,67.0,14.0,0.0,4.0,0.208955223880597,0.2318840579710145,0.23880597014925373,,11.0,7.0,3.1395348837209305,1.1797040169133193,61.0,0.0,,P,0.0,0.0,0.386892177589852,3.1395348837209305,,,,R,23,0.22176591375770022,False,False,False
jonesja03,21,224.0,790.0,181.0,23.0,117.0,0.2291139240506329,0.2943221320973349,0.36835443037974686,,,,,,,,,1B,0.0,0.02911392405063291,,0.6626765624770817,197.0,75.0,R,R,28,6.997946611909651,False,False,False
jonesja04,24,1302.0,4594.0,1272.0,165.0,630.0,0.27688289072703526,0.3262924964795816,0.4484109708315194,0.1217420763697058,,,,,,,,OF,0.0,0.03591641271223335,,0.774703467311101,175.0,70.0,L,L,33,9.00479123887748,False,False,False
jonesja05,27,40.0,107.0,23.0,3.0,11.0,0.21495327102803738,0.2975206611570248,0.35514018691588783,,,,,,,,,1B,0.0,0.028037383177570093,,0.6526608480729126,210.0,75.0,B,R,27,0.1834360027378508,False,False,False
jonesja06,26,136.0,341.0,81.0,0.0,9.0,0.2375366568914956,0.2676056338028169,0.2961876832844575,0.20467478485080934,,,,,,,,CF,0.0,0.0,,0.5637933170872744,200.0,76.0,L,L,27,1.462012320328542,False,False,False
jonesje01,24,112.0,0.0,0.0,0.0,0.0,,,,,9.0,9.0,3.951219512195122,1.526829268292683,128.0,8.0,1.2419419641691158,P,0.0,,0.624390243902439,3.951219512195122,210.0,75.0,R,R,28,4.42984257357974,False,False,False
jonesje02,26,16.0,44.0,10.0,0.0,5.0,0.22727272727272727,0.3793103448275862,0.29545454545454547,,,,,,,,,1B,0.0,0.0,,0.6747648902821317,200.0,74.0,R,R,26,0.05475701574264202,False,False,False
jonesji01,21,90.0,344.0,79.0,0.0,24.0,0.22965116279069767,0.2699724517906336,0.29941860465116277,,0.0,1.0,15.428571428571429,2.742857142857143,3.0,0.0,5.727564927611033,P,0.0,0.0,0.2571428571428572,15.428571428571429,162.0,70.0,R,R,26,5.0978781656399725,False,False,False
jonesji02,22,159.0,193.0,32.0,2.0,11.0,0.16580310880829016,0.23222748815165878,0.20725388601036268,0.052567245357444066,43.0,39.0,4.458278145695364,1.3880794701986754,376.0,0.0,1.2844005648296914,P,0.0,0.010362694300518135,0.49801324503311256,4.458278145695364,175.0,74.0,R,R,29,6.787132101300479,False,False,False
jonesjo01,27,5.0,7.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,,1.0,0.0,6.061224489795919,2.0204081632653064,9.0,1.0,0.7900089555325575,P,0.0,0.0,0.5510204081632654,6.061224489795919,151.0,73.0,R,R,28,1.0595482546201231,False,False,False
jonesjo02,22,5.0,10.0,2.0,0.0,1.0,0.2,0.2,0.2,,,,,,,,,OF,0.0,0.0,,0.4,185.0,71.0,L,L,31,8.900752908966462,False,False,False
joneske01,21,9.0,5.0,1.0,0.0,0.0,0.2,0.2,0.2,,0.0,1.0,5.3999999999999995,1.5692307692307692,4.0,0.0,4.206686105025053,P,0.0,0.0,0.1846153846153846,5.3999999999999995,193.0,75.0,R,R,27,6.329911019849418,False,False,False
jonesly01,26,527.0,947.0,239.0,7.0,91.0,0.25237592397043296,0.30754352030947774,0.32101372756071805,0.12385887892126055,,,,,,,,LF,0.0,0.007391763463569166,,0.6285572478701957,175.0,69.0,R,R,33,7.477070499657769,False,False,False
jonesma01,23,1002.0,3091.0,778.0,133.0,415.0,0.2516984794564866,0.3468758755954049,0.443545778065351,0.09712111425201335,,,,,,,,OF,0.0,0.04302814623099321,,0.7904216536607559,180.0,73.0,L,R,33,9.96577686516085,False,False,False
jonesma02,25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.428571428571427,3.4285714285714284,1.0,0.0,,P,0.0,0.0,0.42857142857142855,15.428571428571427,235.0,77.0,R,R,25,0.0,False,False,False
jonesmi01,25,3.0,9.0,4.0,0.0,2.0,0.4444444444444444,0.5454545454545454,0.4444444444444444,,2.0,0.0,3.272727272727273,1.3636363636363635,6.0,0.0,,P,0.0,0.0,0.2727272727272727,3.272727272727273,168.0,71.0,L,L,25,0.030116358658453114,False,False,False
jonesmi02,21,71.0,0.0,0.0,0.0,0.0,,,,,11.0,10.0,4.433431952662722,1.4911242603550294,106.0,0.0,3.7186654844788536,P,0.0,,0.4704142011834319,4.433431952662722,215.0,78.0,L,L,26,5.08145106091718,False,False,False
jonesmi03,32,8.0,13.0,4.0,0.0,0.0,0.3076923076923077,0.4,0.38461538461538464,,,,,,,,,OF,0.0,0.0,,0.7846153846153847,215.0,72.0,R,R,32,0.03559206023271732,False,False,False
